Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Model Updates,Running Reward,Training Time
9555,0.0,0.7155163000093662,0.51,366093.0,286421.1718272973,100000,0.51,1.278163194656372
9556,3.0,0.7153678000093711,0.53,366258.0,43493.14087011117,100000,0.53,8.421051979064941
9557,0.0,0.7153471000093717,0.52,366281.0,286423.2565919281,100000,0.52,1.2788102626800537
9558,0.0,0.7153264000093724,0.52,366304.0,285128.0639148159,100000,0.52,1.2846999168395996
9559,1.0,0.7152805000093739,0.53,366355.0,142158.13906017688,100000,0.53,2.577094793319702
9560,1.0,0.715218400009376,0.54,366424.0,94886.53661327196,100000,0.54,3.861706972122192
9561,3.0,0.715067200009381,0.56,366592.0,41968.42309283384,100000,0.56,8.73494815826416
9562,0.0,0.7150465000093816,0.55,366615.0,337657.23467949464,100000,0.55,1.0857608318328855
9563,0.0,0.7150276000093823,0.55,366636.0,283620.8411714789,100000,0.55,1.2926976680755615
9564,3.0,0.7148953000093866,0.57,366783.0,48508.84448103841,100000,0.57,7.5611572265625
9565,4.0,0.7147711000093907,0.61,366921.0,45926.25839457493,100000,0.61,7.989351034164429
9566,0.0,0.7147504000093914,0.61,366944.0,251034.1709555978,100000,0.61,1.4617292881011963
9567,0.0,0.7147297000093921,0.61,366967.0,334572.60460871964,100000,0.61,1.0968232154846191
9568,0.0,0.7147090000093927,0.58,366990.0,293019.4170060678,100000,0.58,1.2524425983428955
9569,0.0,0.7146883000093934,0.58,367013.0,276387.92273885023,100000,0.58,1.3278908729553225
9570,0.0,0.7146676000093941,0.58,367036.0,290515.94707209227,100000,0.58,1.2633936405181885
9571,0.0,0.7146469000093948,0.58,367059.0,323538.44257915,100000,0.58,1.134514331817627
9572,3.0,0.7144939000093998,0.61,367229.0,41391.60578194168,100000,0.61,8.872064590454102
9573,0.0,0.7144732000094005,0.6,367252.0,296550.4246030539,100000,0.6,1.2384133338928225
9574,0.0,0.7144525000094012,0.59,367275.0,337631.0642943451,100000,0.59,1.0877997875213623
9575,1.0,0.7143904000094032,0.6,367344.0,98938.00236770166,100000,0.6,3.712870597839356
9576,0.0,0.7143697000094039,0.6,367367.0,341587.18112569005,100000,0.6,1.0754706859588623
9577,0.0,0.7143490000094046,0.6,367390.0,286321.91985563363,100000,0.6,1.2831361293792725
9578,0.0,0.7143283000094053,0.59,367413.0,292645.53223523655,100000,0.59,1.2554881572723389
9579,0.0,0.714307600009406,0.59,367436.0,278725.7614524125,100000,0.59,1.3182706832885742
9580,0.0,0.7142869000094066,0.58,367459.0,347380.15937294473,100000,0.58,1.0578007698059082
9581,0.0,0.7142662000094073,0.58,367482.0,281122.0034435061,100000,0.58,1.3071975708007812
9582,2.0,0.7141591000094109,0.6,367601.0,58153.0557967174,100000,0.6,6.321267127990723
9583,0.0,0.7141393000094115,0.6,367623.0,305627.7614699411,100000,0.6,1.202845573425293
9584,0.0,0.7141186000094122,0.6,367646.0,243229.922207453,100000,0.6,1.5115163326263428
9585,0.0,0.7140979000094129,0.6,367669.0,248080.345847636,100000,0.6,1.4820561408996582
9586,0.0,0.7140772000094135,0.6,367692.0,255280.539300846,100000,0.6,1.4403448104858398
9587,4.0,0.7139251000094186,0.62,367861.0,42245.7001157148,100000,0.62,8.707655429840088
9588,1.0,0.7138594000094207,0.59,367934.0,97567.35490546496,100000,0.59,3.771076917648315
9589,0.0,0.7138387000094214,0.58,367957.0,287414.53713388403,100000,0.58,1.28023099899292
9590,0.0,0.713819800009422,0.58,367978.0,337184.5275786208,100000,0.58,1.091325283050537
9591,0.0,0.7138009000094226,0.57,367999.0,339570.3433689389,100000,0.57,1.0837194919586182
9592,1.0,0.7137370000094247,0.58,368070.0,94736.68511267444,100000,0.58,3.8851897716522217
9593,4.0,0.7135831000094298,0.62,368241.0,40287.3297687798,100000,0.62,9.14036750793457
9594,0.0,0.7135624000094305,0.61,368264.0,285793.4287333,100000,0.61,1.288567066192627
9595,1.0,0.713516500009432,0.61,368315.0,139792.8892435335,100000,0.61,2.634719133377075
9596,0.0,0.7134976000094326,0.61,368336.0,282351.4155271304,100000,0.61,1.304530382156372
9597,0.0,0.7134769000094333,0.61,368359.0,339099.21918468765,100000,0.61,1.0862867832183838
9598,1.0,0.7134319000094348,0.62,368409.0,133581.37117641943,100000,0.62,2.757936954498291
9599,1.0,0.7133698000094368,0.63,368478.0,104899.45553126503,100000,0.63,3.5126779079437256
9600,0.0,0.7133491000094375,0.63,368501.0,291112.2023750351,100000,0.63,1.265838384628296
9601,1.0,0.713305000009439,0.64,368550.0,164150.97741256616,100000,0.64,2.2451891899108887
9602,0.0,0.7132843000094397,0.64,368573.0,294263.0131051979,100000,0.64,1.2525291442871094
9603,2.0,0.7131943000094426,0.66,368673.0,70238.13960174576,100000,0.66,5.248900413513184
9604,2.0,0.7131187000094451,0.67,368757.0,85267.21854670752,100000,0.67,4.324721813201904
9605,1.0,0.7130566000094472,0.66,368826.0,104359.8459830352,100000,0.66,3.534175395965576
9606,0.0,0.7130359000094478,0.66,368849.0,291484.0733514271,100000,0.66,1.2654173374176023
9607,0.0,0.7130152000094485,0.66,368872.0,280177.22034283815,100000,0.66,1.3165667057037354
9608,0.0,0.7129945000094492,0.66,368895.0,329674.0933778934,100000,0.66,1.1189687252044678
9609,0.0,0.7129738000094499,0.65,368918.0,284758.22036344645,100000,0.65,1.2955482006072998
9610,1.0,0.7129279000094514,0.66,368969.0,136416.37084578656,100000,0.66,2.7047266960144043
9611,1.0,0.7128811000094529,0.67,369021.0,133719.21345518553,100000,0.67,2.7596707344055176
9612,0.0,0.7128604000094536,0.67,369044.0,281055.1269984252,100000,0.67,1.3130662441253662
9613,1.0,0.7127992000094556,0.68,369112.0,104838.60554372186,100000,0.68,3.520764112472534
9614,0.0,0.7127785000094563,0.68,369135.0,344059.9039863466,100000,0.68,1.0728800296783447
9615,0.0,0.712757800009457,0.65,369158.0,293038.21270789177,100000,0.65,1.2597606182098389
9616,0.0,0.7127371000094577,0.65,369181.0,276756.2072620613,100000,0.65,1.3339574337005615
9617,0.0,0.7127164000094584,0.65,369204.0,284736.52242160134,100000,0.65,1.2966513633728027
9618,0.0,0.712695700009459,0.64,369227.0,337900.7030550154,100000,0.64,1.0927085876464844
9619,0.0,0.7126750000094597,0.63,369250.0,291674.4591699158,100000,0.63,1.2659661769866943
9620,0.0,0.7126543000094604,0.63,369273.0,277355.94135288906,100000,0.63,1.331404685974121
9621,0.0,0.7126336000094611,0.63,369296.0,291583.66969682026,100000,0.63,1.2665181159973145
9622,0.0,0.7126147000094617,0.63,369317.0,351930.5898918895,100000,0.63,1.049402952194214
9623,0.0,0.7125940000094624,0.63,369340.0,286546.60408650385,100000,0.63,1.2889351844787598
9624,1.0,0.7125481000094639,0.63,369391.0,144511.8918208731,100000,0.63,2.556128740310669
9625,2.0,0.7124410000094674,0.65,369510.0,58475.55248465884,100000,0.65,6.319051027297974
9626,0.0,0.7124203000094681,0.63,369533.0,289034.8973335857,100000,0.63,1.2785065174102783
9627,1.0,0.7123555000094702,0.64,369605.0,98900.72482697398,100000,0.64,3.737131357192993
9628,1.0,0.7122907000094724,0.65,369677.0,98431.3528200452,100000,0.65,3.755683422088623
9629,0.0,0.712270000009473,0.65,369700.0,285511.1512422665,100000,0.65,1.2948706150054932
9630,0.0,0.7122493000094737,0.65,369723.0,346614.32599341474,100000,0.65,1.0666697025299072
9631,1.0,0.7121872000094758,0.66,369792.0,98484.61785211574,100000,0.66,3.754819869995117
9632,0.0,0.7121665000094765,0.66,369815.0,353883.8708747165,100000,0.66,1.045017957687378
9633,1.0,0.712119700009478,0.65,369867.0,134472.31673283514,100000,0.65,2.750506639480591
9634,0.0,0.7120990000094787,0.64,369890.0,280988.8614727694,100000,0.64,1.3163866996765137
9635,0.0,0.7120783000094794,0.64,369913.0,290017.6223561013,100000,0.64,1.275484561920166
9636,0.0,0.71205760000948,0.64,369936.0,288273.01843592204,100000,0.64,1.2832834720611572
9637,0.0,0.7120369000094807,0.64,369959.0,334161.6767118426,100000,0.64,1.107125759124756
9638,0.0,0.7120162000094814,0.64,369982.0,284348.72934595926,100000,0.64,1.3011558055877686
9639,3.0,0.7118830000094858,0.65,370130.0,45387.23101234921,100000,0.65,8.154936790466309
9640,1.0,0.711816400009488,0.66,370204.0,79939.97701370862,100000,0.66,4.631024599075317
9641,2.0,0.7117219000094911,0.67,370309.0,60441.85376115368,100000,0.67,6.12669825553894
9642,0.0,0.7117030000094917,0.67,370330.0,339384.6368335218,100000,0.67,1.0911808013916016
9643,0.0,0.7116823000094924,0.65,370353.0,269385.9854968839,100000,0.65,1.3748042583465576
9644,0.0,0.7116616000094931,0.64,370376.0,263803.4733934503,100000,0.64,1.403984546661377
9645,0.0,0.7116409000094938,0.63,370399.0,282246.13820589194,100000,0.63,1.312326192855835
9646,1.0,0.7115788000094958,0.64,370468.0,81270.18681287875,100000,0.64,4.558473587036133
9647,0.0,0.7115599000094964,0.63,370489.0,315426.98972977843,100000,0.63,1.1745634078979492
9648,2.0,0.7114492000095001,0.65,370612.0,50775.88506926884,100000,0.65,7.29897665977478
9649,0.0,0.7114285000095008,0.6,370635.0,277899.1442086523,100000,0.6,1.3337032794952393
9650,0.0,0.7114078000095014,0.59,370658.0,249761.5219279411,100000,0.59,1.4840476512908936
9651,0.0,0.7113871000095021,0.59,370681.0,278357.6930040364,100000,0.59,1.3316714763641355
9652,0.0,0.7113664000095028,0.59,370704.0,276907.0500633655,100000,0.59,1.338730812072754
9653,2.0,0.7112800000095056,0.61,370800.0,70932.63336949181,100000,0.61,5.227495193481445
9654,0.0,0.7112593000095063,0.61,370823.0,330737.8589076372,100000,0.61,1.121199131011963
9655,1.0,0.7112152000095078,0.62,370872.0,131850.73442342266,100000,0.62,2.812817096710205
9656,0.0,0.7111945000095085,0.59,370895.0,315368.4592451736,100000,0.59,1.1760687828063965
9657,0.0,0.7111738000095091,0.59,370918.0,278357.99804473075,100000,0.59,1.3325214385986328
9658,0.0,0.7111531000095098,0.59,370941.0,268188.0937465902,100000,0.59,1.3831374645233154
9659,0.0,0.7111324000095105,0.58,370964.0,258602.1228945952,100000,0.58,1.4344971179962158
9660,1.0,0.7110703000095125,0.58,371033.0,95985.42293760352,100000,0.58,3.865514039993286
9661,0.0,0.7110496000095132,0.55,371056.0,279956.8180352784,100000,0.55,1.325404405593872
9662,0.0,0.7110289000095139,0.55,371079.0,317366.9805599696,100000,0.55,1.1692426204681396
9663,0.0,0.7110082000095146,0.55,371102.0,275080.1468060605,100000,0.55,1.3490686416625977
9664,0.0,0.7109875000095153,0.52,371125.0,263297.2668598447,100000,0.52,1.4095284938812256
9665,2.0,0.7109155000095176,0.5,371205.0,78566.12443181423,100000,0.5,4.724746227264404
9666,2.0,0.7108264000095206,0.52,371304.0,61436.39685665485,100000,0.52,6.043713808059692
9667,0.0,0.7108057000095213,0.52,371327.0,322187.6498823957,100000,0.52,1.152517795562744
9668,1.0,0.7107409000095234,0.53,371399.0,95270.09137036964,100000,0.53,3.8983798027038574
9669,0.0,0.7107202000095241,0.53,371422.0,264860.45947959484,100000,0.53,1.4023308753967283
9670,0.0,0.7107013000095247,0.53,371443.0,339684.4792214976,100000,0.53,1.093494176864624
9671,1.0,0.7106554000095262,0.54,371494.0,129647.42573540375,100000,0.54,2.86541748046875
9672,3.0,0.7105051000095312,0.54,371661.0,39228.93210924656,100000,0.54,9.47415542602539
9673,0.0,0.7104844000095318,0.54,371684.0,297858.9632944787,100000,0.54,1.2478523254394531
9674,0.0,0.7104637000095325,0.54,371707.0,332913.3420601116,100000,0.54,1.116527795791626
9675,0.0,0.7104448000095331,0.53,371728.0,268880.0982491599,100000,0.53,1.38250470161438
9676,0.0,0.7104259000095338,0.53,371749.0,345821.44468676246,100000,0.53,1.0749738216400146
9677,0.0,0.7104052000095344,0.53,371772.0,278390.3048744041,100000,0.53,1.3354344367980957
9678,0.0,0.7103845000095351,0.53,371795.0,331869.56935009017,100000,0.53,1.1203045845031738
9679,0.0,0.7103638000095358,0.53,371818.0,277390.2110510862,100000,0.53,1.3404150009155271
9680,2.0,0.7102756000095387,0.55,371916.0,70403.6859305213,100000,0.55,5.282621145248413
9681,0.0,0.7102549000095394,0.55,371939.0,326191.71178166586,100000,0.55,1.1402466297149658
9682,0.0,0.7102342000095401,0.53,371962.0,269933.9222938164,100000,0.53,1.377974271774292
9683,1.0,0.7101703000095422,0.54,372033.0,95056.17223446588,100000,0.54,3.913822650909424
9684,0.0,0.7101496000095429,0.54,372056.0,286106.10532337084,100000,0.54,1.300412654876709
9685,0.0,0.7101289000095435,0.54,372079.0,325204.2852639414,100000,0.54,1.144139289855957
9686,0.0,0.7101082000095442,0.54,372102.0,283707.5342322171,100000,0.54,1.3115689754486084
9687,0.0,0.7100875000095449,0.5,372125.0,277148.1215590771,100000,0.5,1.342693567276001
9688,0.0,0.7100668000095456,0.49,372148.0,279528.17923163064,100000,0.49,1.331343412399292
9689,0.0,0.7100461000095463,0.49,372171.0,318146.3266765066,100000,0.49,1.169810771942139
9690,0.0,0.710025400009547,0.49,372194.0,271703.5076648458,100000,0.49,1.3698534965515137
9691,0.0,0.7100047000095476,0.49,372217.0,258751.34571806557,100000,0.49,1.4385123252868652
9692,1.0,0.7099588000095491,0.49,372268.0,129839.45675098084,100000,0.49,2.867140769958496
9693,6.0,0.7097770000095551,0.51,372470.0,34328.129628618444,100000,0.51,10.850285291671751
9694,5.0,0.7095844000095615,0.56,372684.0,30598.58102637016,100000,0.56,12.17978048324585
9695,0.0,0.7095637000095621,0.55,372707.0,325987.7322250525,100000,0.55,1.1433160305023191
9696,0.0,0.7095430000095628,0.55,372730.0,281693.3081288442,100000,0.55,1.323176622390747
9697,0.0,0.7095223000095635,0.55,372753.0,232211.32850703195,100000,0.55,1.605231761932373
9698,0.0,0.7095016000095642,0.54,372776.0,274844.0522815752,100000,0.54,1.3563182353973389
9699,1.0,0.7094395000095662,0.54,372845.0,99570.38441327804,100000,0.54,3.744537115097046
9700,0.0,0.7094188000095669,0.54,372868.0,281606.4079597045,100000,0.54,1.3240749835968018
9701,2.0,0.7093135000095704,0.55,372985.0,61804.01320866542,100000,0.55,6.034964084625244
9702,0.0,0.7092928000095711,0.55,373008.0,291472.55235381605,100000,0.55,1.2797362804412842
9703,4.0,0.7091389000095761,0.57,373179.0,40294.514001272815,100000,0.57,9.261285543441772
9704,0.0,0.7091182000095768,0.55,373202.0,268040.9868190401,100000,0.55,1.392331838607788
9705,0.0,0.7090993000095774,0.54,373223.0,323083.38437165524,100000,0.54,1.1551909446716309
9706,0.0,0.7090786000095781,0.54,373246.0,274828.01003034244,100000,0.54,1.358107566833496
9707,1.0,0.7090165000095802,0.55,373315.0,81715.59694448342,100000,0.55,4.568466901779175
9708,0.0,0.7089958000095808,0.55,373338.0,250358.2664802868,100000,0.55,1.4912149906158447
9709,0.0,0.7089751000095815,0.55,373361.0,273558.75163162465,100000,0.55,1.3648293018341064
9710,0.0,0.7089544000095822,0.54,373384.0,249915.42355242127,100000,0.54,1.4940414428710938
9711,0.0,0.7089337000095829,0.53,373407.0,297332.5342856991,100000,0.53,1.2558565139770508
9712,1.0,0.708869800009585,0.54,373478.0,93435.32212878704,100000,0.54,3.997182130813599
9713,0.0,0.7088491000095857,0.53,373501.0,288585.9022429754,100000,0.53,1.2942454814910889
9714,3.0,0.7087285000095896,0.56,373635.0,52762.442468611145,100000,0.56,7.081457614898682
9715,1.0,0.7086664000095917,0.57,373704.0,97080.8078221668,100000,0.57,3.849411725997925
9716,0.0,0.7086475000095923,0.57,373725.0,330092.3053596958,100000,0.57,1.132183313369751
9717,0.0,0.708626800009593,0.57,373748.0,285079.27477992733,100000,0.57,1.3110318183898926
9718,4.0,0.7084711000095981,0.61,373921.0,40872.66161628126,100000,0.61,9.14843773841858
9719,0.0,0.7084504000095988,0.61,373944.0,231313.56538644244,100000,0.61,1.616610765457153
9720,2.0,0.7083451000096023,0.63,374061.0,60168.3508485233,100000,0.63,6.216906309127808
9721,2.0,0.7082551000096052,0.65,374161.0,70332.15063009177,100000,0.65,5.319914102554321
9722,0.0,0.7082344000096059,0.65,374184.0,280760.66490899224,100000,0.65,1.3327507972717283
9723,0.0,0.7082137000096066,0.65,374207.0,335481.2413827008,100000,0.65,1.1154334545135498
9724,1.0,0.7081678000096081,0.65,374258.0,133717.62298957416,100000,0.65,2.798868179321289
9725,0.0,0.7081489000096087,0.63,374279.0,337870.3488998401,100000,0.63,1.1077592372894287
9726,0.0,0.7081282000096094,0.63,374302.0,286365.38636232633,100000,0.63,1.3070783615112305
9727,1.0,0.7080643000096115,0.63,374373.0,97497.85607439032,100000,0.63,3.839807510375977
9728,1.0,0.7079986000096137,0.63,374446.0,95894.06018475298,100000,0.63,3.904788255691528
9729,0.0,0.7079779000096144,0.63,374469.0,278301.59995322174,100000,0.63,1.3455510139465332
9730,0.0,0.707957200009615,0.63,374492.0,284145.6515562104,100000,0.63,1.317957878112793
9731,0.0,0.7079365000096157,0.62,374515.0,328266.8521042493,100000,0.62,1.140885829925537
9732,0.0,0.7079158000096164,0.62,374538.0,291930.9419056162,100000,0.62,1.2829678058624268
9733,0.0,0.7078951000096171,0.61,374561.0,275471.1480219581,100000,0.61,1.359710454940796
9734,0.0,0.7078744000096178,0.61,374584.0,277517.827452115,100000,0.61,1.3497655391693115
9735,0.0,0.7078537000096184,0.61,374607.0,325719.46208894963,100000,0.61,1.1500909328460691
9736,0.0,0.7078348000096191,0.61,374628.0,270907.52148255525,100000,0.61,1.3828630447387695
9737,4.0,0.7076647000096247,0.65,374817.0,35309.384835455225,100000,0.65,10.615223169326782
9738,2.0,0.7075567000096282,0.67,374937.0,56384.62822883256,100000,0.67,6.649631500244141
9739,0.0,0.7075360000096289,0.64,374960.0,267907.255154378,100000,0.64,1.3995888233184814
9740,0.0,0.7075153000096296,0.63,374983.0,311786.0134206581,100000,0.63,1.2026934623718262
9741,2.0,0.7074262000096325,0.63,375082.0,63739.920271534254,100000,0.63,5.8845696449279785
9742,0.0,0.7074073000096331,0.63,375103.0,328485.2794693779,100000,0.63,1.1419172286987305
9743,1.0,0.7073614000096347,0.64,375154.0,129003.43021655304,100000,0.64,2.908093214035034
9744,0.0,0.7073407000096353,0.64,375177.0,275924.8146173628,100000,0.64,1.3597073554992676
9745,0.0,0.707321800009636,0.64,375198.0,326840.2189116475,100000,0.64,1.1479554176330566
9746,0.0,0.7073011000096366,0.63,375221.0,278681.4282114067,100000,0.63,1.3464155197143557
9747,0.0,0.7072804000096373,0.63,375244.0,269159.6112975088,100000,0.63,1.3941318988800049
9748,0.0,0.707259700009638,0.61,375267.0,315565.0505055608,100000,0.61,1.1891906261444092
9749,1.0,0.7072138000096395,0.62,375318.0,125373.52783635506,100000,0.62,2.993598461151123
9750,0.0,0.7071931000096402,0.62,375341.0,271093.0477224003,100000,0.62,1.3845467567443848
9751,0.0,0.7071724000096409,0.62,375364.0,264117.2414106869,100000,0.62,1.4212021827697754
9752,0.0,0.7071517000096416,0.62,375387.0,293963.75126711634,100000,0.62,1.2769839763641355
9753,0.0,0.7071310000096422,0.6,375410.0,270039.42154095223,100000,0.6,1.3902044296264648
9754,0.0,0.7071103000096429,0.6,375433.0,280173.8985429243,100000,0.6,1.3399999141693115
9755,2.0,0.7070365000096454,0.61,375515.0,87182.3079057148,100000,0.61,4.307238578796387
9756,0.0,0.707017600009646,0.61,375536.0,288531.85786705324,100000,0.61,1.3015408515930176
9757,0.0,0.7069969000096467,0.61,375559.0,313928.657738323,100000,0.61,1.196319580078125
9758,0.0,0.7069762000096473,0.61,375582.0,271814.8408953969,100000,0.61,1.3817567825317385
9759,0.0,0.706955500009648,0.61,375605.0,253878.32093675432,100000,0.61,1.479468584060669
9760,1.0,0.7069069000096496,0.61,375659.0,126822.35851710952,100000,0.61,2.962088108062744
9761,0.0,0.7068862000096503,0.61,375682.0,287133.3244641731,100000,0.61,1.3083887100219729
9762,0.0,0.706865500009651,0.61,375705.0,276360.9621610796,100000,0.61,1.3594720363616943
9763,2.0,0.7067602000096544,0.63,375822.0,58237.72964350077,100000,0.63,6.45323920249939
9764,0.0,0.7067395000096551,0.63,375845.0,258033.83736423176,100000,0.63,1.4565725326538086
9765,0.0,0.7067206000096558,0.61,375866.0,313254.3914363816,100000,0.61,1.1998746395111084
9766,0.0,0.7066999000096564,0.59,375889.0,271522.6965596748,100000,0.59,1.3843741416931152
9767,0.0,0.7066792000096571,0.59,375912.0,269223.97416852816,100000,0.59,1.3962798118591309
9768,0.0,0.7066585000096578,0.58,375935.0,307726.262091168,100000,0.58,1.221653938293457
9769,1.0,0.7066126000096593,0.59,375986.0,120719.21909755583,100000,0.59,3.1145496368408203
9770,0.0,0.7065937000096599,0.59,376007.0,272136.3194526792,100000,0.59,1.3816862106323242
9771,0.0,0.7065730000096606,0.58,376030.0,252592.07093148827,100000,0.58,1.488684892654419
9772,0.0,0.7065523000096613,0.55,376053.0,276264.9047672177,100000,0.55,1.3612043857574463
9773,0.0,0.706531600009662,0.55,376076.0,268537.6167704469,100000,0.55,1.4004592895507812
9774,0.0,0.7065109000096627,0.55,376099.0,281970.65312755835,100000,0.55,1.3338232040405271
9775,0.0,0.7064920000096633,0.55,376120.0,227109.30167085453,100000,0.55,1.656118869781494
9776,1.0,0.7064281000096654,0.56,376191.0,96916.18847025788,100000,0.56,3.8816115856170654
9777,2.0,0.706318300009669,0.58,376313.0,54457.60680840188,100000,0.58,6.910200834274292
9778,1.0,0.7062724000096705,0.59,376364.0,129638.9121015861,100000,0.59,2.9031715393066406
9779,1.0,0.7062076000096726,0.6,376436.0,90611.4911594676,100000,0.6,4.154395818710327
9780,0.0,0.7061869000096733,0.58,376459.0,294971.2002232763,100000,0.58,1.276256799697876
9781,2.0,0.7060780000096769,0.6,376580.0,47837.75739919093,100000,0.6,7.8720245361328125
9782,2.0,0.7059871000096799,0.62,376681.0,63074.37713377576,100000,0.62,5.972012996673584
9783,6.0,0.7057873000096865,0.67,376903.0,30617.72474613909,100000,0.67,12.309961080551147
9784,1.0,0.7057234000096886,0.68,376974.0,92516.0360376048,100000,0.68,4.074688196182251
9785,0.0,0.7057045000096892,0.68,376995.0,335160.93348040665,100000,0.68,1.1248178482055664
9786,0.0,0.7056856000096898,0.68,377016.0,273927.4197294227,100000,0.68,1.376335382461548
9787,0.0,0.7056649000096905,0.68,377039.0,302685.86181251355,100000,0.68,1.2456445693969729
9788,0.0,0.7056460000096911,0.68,377060.0,278748.177520602,100000,0.68,1.3526904582977295
9789,0.0,0.7056253000096918,0.68,377083.0,319708.3522215738,100000,0.68,1.1794593334197998
9790,0.0,0.7056046000096925,0.68,377106.0,267863.12592163315,100000,0.68,1.4078309535980225
9791,0.0,0.7055839000096932,0.68,377129.0,265686.65666085394,100000,0.68,1.419450283050537
9792,3.0,0.7054309000096982,0.7,377299.0,39073.240123931646,100000,0.7,9.65619945526123
9793,0.0,0.7054102000096989,0.64,377322.0,284299.80111772387,100000,0.64,1.327197551727295
9794,1.0,0.7053481000097009,0.6,377391.0,99551.56497529468,100000,0.6,3.790909767150879
9795,1.0,0.7052824000097031,0.61,377464.0,89680.47087585917,100000,0.61,4.208987712860107
9796,2.0,0.7051753000097066,0.63,377583.0,57982.782536999264,100000,0.63,6.511984825134277
9797,0.0,0.7051546000097073,0.63,377606.0,276283.4073279385,100000,0.63,1.366734266281128
9798,0.0,0.7051357000097079,0.63,377627.0,320293.17830208555,100000,0.63,1.179004192352295
9799,0.0,0.7051150000097086,0.62,377650.0,267205.71395989635,100000,0.62,1.4133305549621582
9800,0.0,0.7050961000097092,0.62,377671.0,313764.484943705,100000,0.62,1.203676700592041
9801,0.0,0.7050754000097099,0.6,377694.0,290336.20266894804,100000,0.6,1.3008849620819092
9802,0.0,0.7050547000097106,0.6,377717.0,283608.3753084227,100000,0.6,1.3318259716033936
9803,0.0,0.7050340000097113,0.56,377740.0,285108.996001454,100000,0.56,1.3248968124389648
9804,0.0,0.705013300009712,0.56,377763.0,330546.9890230935,100000,0.56,1.1428420543670654
9805,0.0,0.7049926000097126,0.56,377786.0,288319.000794058,100000,0.56,1.3103055953979492
9806,0.0,0.7049719000097133,0.56,377809.0,279065.39918635576,100000,0.56,1.3538367748260498
9807,2.0,0.7048693000097167,0.57,377923.0,60902.04710514479,100000,0.57,6.205423593521118
9808,1.0,0.7048234000097182,0.58,377974.0,128146.95267195738,100000,0.58,2.949535608291626
9809,0.0,0.7048027000097189,0.58,377997.0,268688.35487923014,100000,0.58,1.4068231582641602
9810,0.0,0.7047820000097196,0.58,378020.0,279885.57625740854,100000,0.58,1.350623369216919
9811,0.0,0.7047613000097203,0.58,378043.0,313849.1196841928,100000,0.58,1.2045373916625977
9812,0.0,0.7047406000097209,0.57,378066.0,273013.34177377337,100000,0.57,1.3847894668579102
9813,0.0,0.7047199000097216,0.57,378089.0,276228.8578759843,100000,0.57,1.3687527179718018
9814,3.0,0.704586700009726,0.57,378237.0,45012.05616249613,100000,0.57,8.403015375137329
9815,0.0,0.7045660000097267,0.56,378260.0,271150.6499070521,100000,0.56,1.3950178623199463
9816,0.0,0.7045453000097274,0.56,378283.0,317288.32466145104,100000,0.56,1.192237377166748
9817,0.0,0.704524600009728,0.56,378306.0,227370.8722414238,100000,0.56,1.663827896118164
9818,0.0,0.7045039000097287,0.52,378329.0,274285.15390441805,100000,0.52,1.3793272972106934
9819,0.0,0.7044832000097294,0.52,378352.0,270679.04612801946,100000,0.52,1.3977882862091064
9820,1.0,0.7044184000097315,0.51,378424.0,94664.4274617652,100000,0.51,3.9975311756134033
9821,3.0,0.7042888000097358,0.52,378568.0,47122.04344668452,100000,0.52,8.033777236938477
9822,0.0,0.7042681000097365,0.52,378591.0,325941.50711562764,100000,0.52,1.1615304946899414
9823,1.0,0.704222200009738,0.53,378642.0,126791.94880993706,100000,0.53,2.986325263977051
9824,0.0,0.7042015000097387,0.52,378665.0,283233.55486227944,100000,0.52,1.3369355201721191
9825,0.0,0.7041808000097394,0.52,378688.0,280289.6672684221,100000,0.52,1.3510594367980957
9826,0.0,0.70416190000974,0.52,378709.0,316419.3433081288,100000,0.52,1.1968579292297363
9827,0.0,0.7041412000097407,0.51,378732.0,275287.32295680867,100000,0.51,1.375769853591919
9828,0.0,0.7041205000097414,0.5,378755.0,319949.50688199734,100000,0.5,1.1837961673736572
9829,2.0,0.7040143000097449,0.52,378873.0,56252.653212592966,100000,0.52,6.735202312469482
9830,0.0,0.7039954000097455,0.52,378894.0,339404.5457445345,100000,0.52,1.116349220275879
9831,0.0,0.7039747000097462,0.52,378917.0,271955.0059528169,100000,0.52,1.3933076858520508
9832,0.0,0.7039540000097468,0.52,378940.0,275328.101088033,100000,0.52,1.37632155418396
9833,2.0,0.7038469000097504,0.54,379059.0,58125.28374385209,100000,0.54,6.521413326263428
9834,0.0,0.703826200009751,0.54,379082.0,262251.1434302836,100000,0.54,1.4454922676086426
9835,0.0,0.7038055000097517,0.54,379105.0,278236.41775876144,100000,0.54,1.3625283241271973
9836,0.0,0.7037848000097524,0.54,379128.0,270054.1740879941,100000,0.54,1.4038960933685305
9837,0.0,0.7037641000097531,0.5,379151.0,313197.1605807603,100000,0.5,1.2105824947357178
9838,0.0,0.7037452000097537,0.48,379172.0,280991.4858300389,100000,0.48,1.349407434463501
9839,0.0,0.7037245000097544,0.48,379195.0,319024.265178263,100000,0.48,1.1886086463928225
9840,0.0,0.7037038000097551,0.48,379218.0,272373.5026012002,100000,0.48,1.3922719955444336
9841,2.0,0.7036003000097585,0.48,379333.0,57113.7570239811,100000,0.48,6.641709804534912
9842,2.0,0.7035103000097614,0.5,379433.0,61127.934906357485,100000,0.5,6.207194805145264
