Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Loss,Model Updates,Running Reward,Training Time
3056,8.0,0.4008537142906583,6.71,749004.0,36747.10251694366,0.055179242,200000,6.71,20.382668256759644
3057,8.0,0.4004637142906615,6.74,749459.0,40240.79095389012,0.02423422,200000,6.74,18.62436056137085
3058,4.0,0.40022457143352064,6.71,749738.0,65347.37697423788,0.020970007,200000,6.71,11.47311544418335
3059,6.0,0.3998817142906663,6.71,750138.0,45837.42592957969,0.0074928016,200000,6.71,16.365185976028442
3060,6.0,0.39959542857638297,6.71,750472.0,54839.26659377663,0.01019381,200000,6.71,13.684938669204712
3061,8.0,0.3992388571478145,6.7,750888.0,43946.81012029565,0.007047258,200000,6.7,17.086291313171387
3062,7.0,0.3989157142906743,6.67,751265.0,47360.197713703834,0.003787615,200000,6.67,15.862792730331421
3063,8.0,0.39854371429067736,6.72,751699.0,38751.608072511655,0.012533397,200000,6.72,19.397878885269165
3064,4.0,0.39828228571925095,6.71,752004.0,55406.634743254865,0.004271392,200000,6.71,13.57245397567749
3065,5.0,0.3980028571478247,6.7,752330.0,51723.91445117317,0.00745566,200000,6.7,14.545109510421753
3066,4.0,0.3977851428621122,6.68,752584.0,67022.49344861145,0.003369853,200000,6.68,11.228827238082886
3067,7.0,0.3974165714335438,6.7,753014.0,38643.60371435358,0.0048075775,200000,6.7,19.486122608184814
3068,9.0,0.3970308571478327,6.74,753464.0,35914.55800078192,0.021803094,200000,6.74,20.979347705841064
3069,7.0,0.39669142857640693,6.75,753860.0,42385.66506769905,0.027106632,200000,6.75,17.785730123519897
3070,11.0,0.3961754285764112,6.81,754462.0,27673.707497590018,0.030005116,200000,6.81,27.262772798538208
3071,9.0,0.3957374285764148,6.82,754973.0,32183.52475673948,0.0066242823,200000,6.82,23.45836901664734
3072,15.0,0.39525485714784736,6.91,755536.0,27772.824142903697,0.0037051234,200000,6.91,27.204147338867188
3073,18.0,0.394747428576423,7.04,756128.0,28096.383419980877,0.019971712,200000,7.04,26.911933422088623
3074,7.0,0.3943865714335688,7.05,756549.0,39005.569496706274,0.0068453103,200000,7.05,19.395922422409058
3075,7.0,0.39408142857642847,7.05,756905.0,47330.53355357675,0.013211904,200000,7.05,15.991896629333496
3076,8.0,0.39374114286214557,7.04,757302.0,41070.42192956925,0.004061388,200000,7.04,18.439109325408936
3077,5.0,0.3934882857192905,7.03,757597.0,56316.80862914028,0.018624308,200000,7.03,13.452413558959961
3078,10.0,0.3930837142907224,7.1,758069.0,35357.71310139865,0.0038952506,200000,7.1,21.43998956680298
3079,5.0,0.39278028571929635,7.12,758423.0,47189.969976260945,0.003295267,200000,7.12,16.071699142456055
3080,10.0,0.39233200000501434,7.16,758946.0,32635.42761894327,0.019113634,200000,7.16,23.255279779434204
3081,17.0,0.3918211428621614,7.29,759542.0,28327.81053684808,0.013296221,200000,7.29,26.812591075897217
3082,10.0,0.3913797142907365,7.31,760057.0,32986.7554993721,0.006687578,200000,7.31,23.04127788543701
3083,6.0,0.39107028571931046,7.31,760418.0,47126.943690113876,0.012088882,200000,7.31,16.135525465011597
3084,5.0,0.3907985714335984,7.27,760735.0,53957.56425863377,0.0070454907,200000,7.27,14.098764657974243
3085,5.0,0.39052857143360065,7.24,761050.0,55133.04107290797,0.013489246,200000,7.24,13.803882122039795
3086,9.0,0.3901471428621752,7.24,761495.0,37087.243293054504,0.01404102,200000,7.24,20.53253173828125
3087,6.0,0.38987028571932036,7.26,761818.0,53781.98630543043,0.006389764,200000,7.26,14.164928674697876
3088,7.0,0.38954628571932304,7.29,762196.0,45689.38480538939,0.06579096,200000,7.29,16.682124376296997
3089,11.0,0.3891091428621838,7.36,762706.0,33951.89728445175,0.004374761,200000,7.36,22.464311599731445
3090,7.0,0.3887962857193292,7.36,763071.0,48119.35879114218,0.0052685137,200000,7.36,15.857879638671875
3091,7.0,0.3884525714336178,7.37,763472.0,42023.75664377362,0.005437972,200000,7.37,18.167628526687622
3092,7.0,0.38810971429076346,7.4,763872.0,40592.79723336978,0.010627392,200000,7.4,18.817919731140137
3093,7.0,0.3877540000050521,7.42,764287.0,41423.12567465904,0.0049217157,200000,7.42,18.450732231140137
3094,8.0,0.38739571429076936,7.44,764705.0,37243.241517138136,0.010376843,200000,7.44,20.532718658447266
3095,9.0,0.38698342857648704,7.44,765186.0,32756.56741918124,0.0061564,200000,7.44,23.359773635864258
3096,3.0,0.38678714286220295,7.37,765415.0,72367.14490440235,0.005355881,200000,7.37,10.5768301486969
3097,8.0,0.38636800000506355,7.39,765904.0,33453.06228174489,0.0043627555,200000,7.39,22.89488458633423
3098,7.0,0.3860200000050664,7.38,766310.0,40248.973212720965,0.009067286,200000,7.38,19.039243459701538
3099,5.0,0.38573800000506875,7.34,766639.0,49838.913274348735,0.004041025,200000,7.34,15.382337808609009
3100,10.0,0.3854182857193571,7.36,767012.0,44750.4621185111,0.018990941,200000,7.36,17.139755964279175
3101,11.0,0.3849588571479323,7.39,767548.0,31116.363181341003,0.010098235,200000,7.39,24.66702151298523
3102,6.0,0.3846520000050777,7.39,767906.0,45375.29977371599,0.013175626,200000,7.39,16.923436403274536
3103,10.0,0.3842354285765097,7.43,768392.0,33786.04912224791,0.008910183,200000,7.43,22.742878198623657
3104,8.0,0.38383857143365585,7.44,768855.0,37677.29651742248,0.011338252,200000,7.44,20.406320810317993
3105,9.0,0.38343828571937344,7.46,769322.0,36426.92004261587,0.007397513,200000,7.46,21.119600534439087
3106,12.0,0.3830654285765194,7.51,769757.0,37968.94162598164,0.013160769,200000,7.51,20.273333072662354
3107,2.0,0.382905142862235,7.46,769944.0,91195.83973771214,0.0021849014,200000,7.46,8.442753553390503
3108,8.0,0.38254257143366655,7.41,770367.0,37564.94048556618,0.0036552723,200000,7.41,20.507606029510498
3109,9.0,0.3821251428622414,7.42,770854.0,30652.380732313697,0.024147972,200000,7.42,25.148258686065674
3110,7.0,0.3817771428622443,7.44,771260.0,40860.27089981019,0.002697472,200000,7.44,18.875547885894775
3111,9.0,0.38140685714796163,7.41,771692.0,37395.60103141591,0.021241909,200000,7.41,20.635903120040894
3112,6.0,0.38111971429082114,7.42,772027.0,45334.92065501099,0.027570684,200000,7.42,17.02941107749939
3113,6.0,0.3808077142908237,7.4,772391.0,46522.91273346487,0.005075971,200000,7.4,16.602378368377686
3114,8.0,0.38045114286225523,7.43,772807.0,39485.40155614549,0.0079181865,200000,7.43,19.571967601776123
3115,8.0,0.38010142857654383,7.48,773215.0,41743.17386815312,0.011566288,200000,7.48,18.52314829826355
3116,9.0,0.37982371429083184,7.52,773539.0,50859.93237987862,0.023249868,200000,7.52,15.209202289581299
3117,10.0,0.37946028571940627,7.56,773963.0,38422.419500523334,0.0029060668,200000,7.56,20.14352583885193
3118,5.0,0.37919457143369417,7.55,774273.0,51667.1393844181,0.0097751785,200000,7.55,14.9857919216156
3119,7.0,0.3788311428622686,7.53,774697.0,39395.22255451321,0.006136422,200000,7.53,19.66474485397339
3120,7.0,0.37849257143369996,7.52,775092.0,42781.73739868068,0.006530557,200000,7.52,18.117356777191162
3121,12.0,0.37805371429084644,7.6,775604.0,32271.446405476243,0.009492418,200000,7.6,24.033753871917725
3122,9.0,0.37765857143370685,7.61,776065.0,35802.21260658383,0.033560425,200000,7.61,21.676453590393066
3123,6.0,0.3773337142908524,7.6,776444.0,43813.95756327538,0.014205431,200000,7.6,17.72138476371765
3124,7.0,0.3769874285765695,7.61,776848.0,40163.41584055741,0.020038182,200000,7.61,19.342179536819458
3125,8.0,0.3766137142908583,7.63,777284.0,37343.74486361702,0.0073627913,200000,7.63,20.814302444458008
3126,8.0,0.3762494285765756,7.65,777709.0,38184.111781731735,0.023533458,200000,7.65,20.367345571517944
3127,5.0,0.37596742857657794,7.61,778038.0,52601.418708597776,0.013205185,200000,7.61,14.791198015213013
3128,7.0,0.3756074285765809,7.6,778458.0,40662.174047989785,0.017020699,200000,7.6,19.144524812698364
3129,10.0,0.3751565714337275,7.63,778984.0,31830.658638753514,0.0023081347,200000,7.63,24.472757816314697
3130,7.0,0.37481542857658745,7.63,779382.0,42375.843060184074,0.019116698,200000,7.63,18.39212965965271
3131,6.0,0.3745102857194471,7.62,779738.0,47294.00864022905,0.00503949,200000,7.62,16.487035512924194
3132,9.0,0.3741417142908787,7.6,780168.0,38929.79378308329,0.009054432,200000,7.6,20.0403835773468
3133,10.0,0.37371400000516797,7.65,780667.0,33394.52845734247,0.007626298,200000,7.65,23.377093076705933
3134,7.0,0.37337114286231365,7.64,781067.0,41890.1401338924,0.0082627805,200000,7.64,18.645604848861694
3135,12.0,0.3729725714337455,7.69,781532.0,36594.06216727472,0.0063971304,200000,7.69,21.35679817199707
3136,7.0,0.3726434285766054,7.7,781916.0,42861.51289347892,0.0039625107,200000,7.7,18.242846488952637
3137,9.0,0.37225600000518,7.71,782368.0,37600.308382802854,0.008984811,200000,7.71,20.807488918304443
3138,8.0,0.3718557142908976,7.74,782835.0,35058.39535496822,0.009711327,200000,7.74,22.329458951950073
3139,10.0,0.37139542857661567,7.8,783372.0,26959.987836276934,0.010338311,200000,7.8,29.056838035583496
3140,9.0,0.3709891428623333,7.82,783846.0,33482.42585713968,0.0045432327,200000,7.82,23.410669326782227
3141,14.0,0.37056142857662255,7.9,784345.0,32004.28013100913,0.009999953,200000,7.9,24.507503271102905
3142,7.0,0.3702100000051969,7.89,784755.0,40244.920809171716,0.014945779,200000,7.89,19.499479293823242
3143,12.0,0.36981657143377156,7.94,785214.0,35238.614214555746,0.030863961,200000,7.94,22.282771825790405
3144,9.0,0.36944285714806036,7.97,785650.0,36341.2655447249,0.004858024,200000,7.97,21.618674755096436
3145,10.0,0.3690271428623495,8.02,786135.0,32712.320128798052,0.0072915344,200000,8.02,24.031771421432495
3146,5.0,0.3687708571480659,8.02,786434.0,56005.5027793629,0.049002126,200000,8.02,14.042084455490112
3147,10.0,0.3683465714337837,8.03,786929.0,33058.22486427388,0.02511357,200000,8.03,23.804333209991455
3148,7.0,0.368032857148072,8.07,787295.0,46048.23492324877,0.010226731,200000,8.07,17.09718084335327
3149,9.0,0.3675897142909328,8.04,787812.0,32483.981455976504,0.0041278363,200000,8.04,24.252322673797607
3150,6.0,0.36730600000522085,8.02,788143.0,50338.78842399748,0.03281487,200000,8.02,15.656773328781128
3151,8.0,0.3669940000052234,8.04,788507.0,46329.98790264982,0.026078459,200000,8.04,17.019365549087524
3152,10.0,0.366663142862369,8.05,788893.0,43454.80470249364,0.0063122,200000,8.05,18.154333114624023
3153,8.0,0.36632457143380037,8.02,789288.0,41012.948014902315,0.019304603,200000,8.02,19.24484920501709
3154,7.0,0.36599628571951737,8.02,789671.0,42548.07297156118,0.008894432,200000,8.02,18.55950093269348
3155,11.0,0.365558285719521,8.06,790182.0,31225.73748265703,0.024952106,200000,8.06,25.305471181869507
3156,8.0,0.36518114286238124,8.06,790622.0,37302.51204460316,0.0285771,200000,8.06,21.194872856140137
3157,7.0,0.3648734285766695,8.05,790981.0,45881.428818224485,0.010828384,200000,8.05,17.23967671394348
3158,8.0,0.3645211428623867,8.09,791392.0,39728.17725093357,0.0033169182,200000,8.09,19.92016887664795
3159,11.0,0.3640522857195334,8.14,791939.0,30488.222571732273,0.011184618,200000,8.14,25.97524333000183
3160,9.0,0.36365285714810813,8.17,792405.0,34332.61701536125,0.00781741,200000,8.17,23.080238819122314
3161,5.0,0.36339485714811026,8.14,792706.0,54648.15439962398,0.006330145,200000,8.14,14.505631685256958
3162,3.0,0.36321228571954034,8.1,792919.0,74333.40096070037,0.041938987,200000,8.1,10.667062044143677
3163,6.0,0.36291742857668563,8.08,793263.0,45206.40697709824,0.023101449,200000,8.08,17.547579050064087
3164,8.0,0.3625574285766886,8.12,793683.0,38093.09477770151,0.004424369,200000,8.12,20.83535099029541
3165,4.0,0.3623174285766906,8.11,793963.0,60608.22484134787,0.008390166,200000,8.11,13.099921703338623
3166,15.0,0.36192142857669385,8.22,794425.0,36218.07094220692,0.010724829,200000,8.22,21.934492349624634
3167,6.0,0.3616214285766963,8.21,794775.0,48263.34090275507,0.0078592915,200000,8.21,16.467467546463013
3168,6.0,0.3613214285766988,8.18,795125.0,47816.09600416962,0.026097205,200000,8.18,16.628814697265625
3169,9.0,0.3609262857195592,8.2,795586.0,36041.13349137908,0.0062190574,200000,8.2,22.07438898086548
3170,6.0,0.36065971429099,8.15,795897.0,53284.1871547884,0.0064626196,200000,8.15,14.936832904815674
3171,8.0,0.36031942857670707,8.14,796294.0,40264.68233154791,0.014832252,200000,8.14,19.776487827301025
3172,4.0,0.3600777142909948,8.03,796576.0,53583.41580375318,0.0065144575,200000,8.03,14.866092205047607
3173,7.0,0.3597314285767119,7.92,796980.0,38880.16565105261,0.0066259573,200000,7.92,20.498369455337524
3174,8.0,0.3593662857195721,7.93,797406.0,39367.81666180262,0.030510863,200000,7.93,20.255276203155518
3175,7.0,0.3590200000052892,7.93,797810.0,39245.50007747633,0.004133961,200000,7.93,20.328700065612793
3176,10.0,0.3585837142910071,7.95,798319.0,32158.363165419512,0.008568501,200000,7.95,24.824615478515625
3177,8.0,0.35823057143386716,7.98,798731.0,39625.90973050739,0.0040643876,200000,7.98,20.15678644180298
3178,6.0,0.3579494285767266,7.94,799059.0,50487.39878103116,0.013709346,200000,7.94,15.826899766921997
3179,8.0,0.35756200000530125,7.97,799511.0,36825.60750417449,0.03493834,200000,7.97,21.710734844207764
3180,7.0,0.3572517142910181,7.94,799873.0,44664.934473821726,0.030224971,200000,7.94,17.9082989692688
3181,5.0,0.35697314286244897,7.82,800198.0,51575.04143941026,0.0062387814,200000,7.82,15.515217781066895
3182,7.0,0.35665942857673727,7.79,800564.0,44937.53925173639,0.014880693,200000,7.79,17.815038681030273
3183,10.0,0.35622571429102656,7.83,801070.0,32197.237587875705,0.0148250535,200000,7.83,24.8800847530365
3184,8.0,0.35588542857674366,7.86,801467.0,40890.74241933311,0.0029976456,200000,7.86,19.60020661354065
3185,10.0,0.35549028571960406,7.91,801928.0,35234.79693913471,0.0070561413,200000,7.91,22.759546518325806
3186,7.0,0.35518771429103513,7.89,802281.0,47102.31654528911,0.007250084,200000,7.89,17.032729148864746
3187,8.0,0.354858571433895,7.91,802665.0,43268.2089142544,0.008795208,200000,7.91,18.550918102264404
3188,6.0,0.3545354285767548,7.9,803042.0,42657.77966606765,0.02134376,200000,7.9,18.825217962265015
3189,10.0,0.3540802857196157,7.89,803573.0,30628.82645193718,0.0058264956,200000,7.89,26.235840320587158
3190,5.0,0.35378971429104666,7.87,803912.0,47161.185679565446,0.010642752,200000,7.87,17.046051502227783
3191,8.0,0.3533954285767642,7.88,804372.0,35332.13086409986,0.02404369,200000,7.88,22.76602005958557
3192,10.0,0.35298657143391043,7.91,804849.0,33619.92838865959,0.02633938,200000,7.91,23.939640522003174
3193,13.0,0.3525948571481994,7.97,805306.0,34802.64244101128,0.011919983,200000,7.97,23.139219999313354
3194,6.0,0.3522434285767737,7.95,805716.0,39395.44666003124,0.0049484065,200000,7.95,20.45200824737549
3195,5.0,0.3519751428624902,7.91,806029.0,51960.875627814545,0.0056241807,200000,7.91,15.512228965759277
3196,5.0,0.3517240000053494,7.93,806322.0,54469.39164335812,0.012588001,200000,7.93,14.803212881088257
3197,7.0,0.3514051428624949,7.92,806694.0,42221.0641377186,0.00428102,200000,7.92,19.10643458366394
3198,9.0,0.35101600000535527,7.94,807148.0,35573.77877661432,0.018745424,200000,7.94,22.689408540725708
3199,13.0,0.3506071428625015,8.02,807625.0,33401.87502323392,0.006550951,200000,8.02,24.17903184890747
3200,10.0,0.3502077142910762,8.02,808091.0,32916.74609971228,0.02190713,200000,8.02,24.549540758132935
3201,7.0,0.3498957142910788,7.98,808455.0,45591.1502842252,0.014722705,200000,7.98,17.732717752456665
3202,10.0,0.3494765714339394,8.02,808944.0,31680.976197406893,0.0038041319,200000,8.02,25.534061670303345
3203,15.0,0.3489828571482292,8.07,809520.0,27766.73774045306,0.010548774,200000,8.07,29.1543071269989
3204,9.0,0.34856971429108974,8.08,810002.0,32688.025198318075,0.014376725,200000,8.08,24.779777765274048
3205,7.0,0.34823200000537824,8.06,810396.0,40683.773112559764,0.03753922,200000,8.06,19.9193913936615
3206,12.0,0.3478480000053814,8.06,810844.0,35374.57003338013,0.014191328,200000,8.06,22.921663761138916
3207,8.0,0.34759257143395494,8.12,811142.0,50608.663897029524,0.011676459,200000,8.12,16.027729988098145
3208,9.0,0.3471965714339582,8.13,811604.0,33972.832918565604,0.0031011205,200000,8.13,23.88979458808899
3209,6.0,0.34689828571967496,8.1,811952.0,46751.99752411269,0.017313775,200000,8.1,17.367215156555176
3210,7.0,0.34654342857682074,8.1,812366.0,38902.956096110676,0.0111767,200000,8.1,20.881857872009277
3211,9.0,0.34614400000539547,8.1,812832.0,34504.117036171454,0.003975321,200000,8.1,23.557536602020264
3212,6.0,0.34583714286254086,8.1,813190.0,43372.9885320235,0.0047860807,200000,8.1,18.74876570701599
3213,11.0,0.3453468571482592,8.15,813762.0,27231.506229581697,0.004803743,200000,8.15,29.883106470108032
3214,7.0,0.3450074285768334,8.14,814158.0,41484.774179553395,0.11979003,200000,8.14,19.625465393066406
3215,9.0,0.3445642857196942,8.15,814675.0,32036.445392798894,0.023039363,200000,8.15,25.42963147163391
3216,10.0,0.3441828571482688,8.16,815120.0,36636.557848775075,0.005566515,200000,8.16,22.248815059661865
3217,6.0,0.34389400000541404,8.12,815457.0,47050.95633128956,0.01677302,200000,8.12,17.331358671188354
3218,11.0,0.34352542857684565,8.18,815887.0,30212.659670509067,0.008028813,200000,8.18,27.00480556488037
3219,6.0,0.3432220000054196,8.17,816241.0,45535.01066942777,0.0039547263,200000,8.17,17.925569534301758
3220,8.0,0.34282342857685144,8.18,816706.0,35540.54029716757,0.005674324,200000,8.18,22.979560613632202
3221,9.0,0.3424034285768549,8.15,817196.0,32661.57122265347,0.00354905,200000,8.15,25.02010679244995
3222,3.0,0.3422071428625708,8.09,817425.0,71034.90775692157,0.012321285,200000,8.09,11.507370471954346
3223,6.0,0.3418840000054306,8.09,817802.0,43440.05620998142,0.022615412,200000,8.09,18.82598853111267
3224,5.0,0.34162085714828994,8.07,818109.0,53409.79513805259,0.013069525,200000,8.07,15.317583560943604
3225,9.0,0.3412985714340069,8.08,818485.0,40400.61734948171,0.012410688,200000,8.08,20.259220123291016
3226,8.0,0.34090514286258156,8.08,818944.0,35364.674034380674,0.0064948928,200000,8.08,23.15711998939514
3227,6.0,0.3405845714340128,8.09,819318.0,41512.93731582506,0.0162442,200000,8.09,19.736449718475342
3228,5.0,0.3403051428625865,8.07,819644.0,48592.48861101305,0.009997409,200000,8.07,16.86770987510681
3229,7.0,0.33998714286258913,8.04,820015.0,41639.431638022856,0.021285467,200000,8.04,19.69323229789734
3230,5.0,0.33974542857687684,8.02,820297.0,51563.91710345421,0.029403154,200000,8.02,15.908353090286255
3231,6.0,0.3394377142911651,8.02,820656.0,42846.77000658533,0.005439635,200000,8.02,19.153275728225708
3232,5.0,0.3391865714340243,7.98,820949.0,52712.54885952581,0.016973946,200000,7.98,15.574071407318115
3233,6.0,0.33884028571974145,7.94,821353.0,34262.67662860325,0.012641283,200000,7.94,23.97223687171936
3234,5.0,0.33855485714831524,7.92,821686.0,45816.13142643232,0.035387676,200000,7.92,17.934425592422485
3235,8.0,0.3381751428626041,7.88,822129.0,36163.38937366588,0.011956533,200000,7.88,22.733737468719482
3236,8.0,0.3378091428626071,7.89,822556.0,36521.521313228004,0.041098546,200000,7.89,22.52250099182129
3237,9.0,0.3373925714340391,7.89,823042.0,32819.04162226417,0.0059514763,200000,7.89,25.078185081481934
3238,7.0,0.33706085714832756,7.88,823429.0,42105.177575021014,0.018856041,200000,7.88,19.55647850036621
3239,9.0,0.33668971429118777,7.87,823862.0,37070.33441848971,0.025190232,200000,7.87,22.22429370880127
3240,9.0,0.3362234285769059,7.87,824406.0,30173.25800583945,0.0452135,200000,7.87,27.32240581512451
3241,14.0,0.3357280000054814,7.87,824984.0,28271.205654081496,0.0062717306,200000,7.87,29.181068897247314
3242,14.0,0.3352145714340571,7.94,825583.0,26774.26229319483,0.0041508866,200000,7.94,30.834948539733887
3243,7.0,0.33486057143406,7.89,825996.0,39274.496675771974,0.011432637,200000,7.89,21.031358003616333
3244,7.0,0.3345271428626342,7.87,826385.0,41551.74657623746,0.009968559,200000,7.87,19.88809299468994
3245,5.0,0.3342785714340648,7.82,826675.0,55370.06533899285,0.007386587,200000,7.82,14.929998636245728
3246,9.0,0.3338714285769253,7.86,827150.0,33715.79498363977,0.009419358,200000,7.86,24.53301191329956
3247,4.0,0.3336434285769272,7.8,827416.0,60052.42766195454,0.012266878,200000,7.8,13.77822732925415
3248,11.0,0.3331351428626457,7.84,828009.0,26833.728606540477,0.017720338,200000,7.84,30.8570237159729
3249,9.0,0.33273228571979185,7.84,828479.0,34159.75036813796,0.042972412,200000,7.84,24.25307536125183
3250,11.0,0.33226600000551,7.89,829023.0,28996.924662206322,0.11243207,200000,7.89,28.59003186225891
3251,5.0,0.3320148571483692,7.86,829316.0,54949.68234005925,0.009082742,200000,7.86,15.092280149459839
3252,7.0,0.33168571429122906,7.83,829700.0,40435.3130762372,0.0068995897,200000,7.83,20.519193172454834
3253,13.0,0.33124428571980413,7.88,830215.0,31929.56978229496,0.01308267,200000,7.88,26.00144648551941
3254,8.0,0.3308868571483785,7.89,830632.0,38867.889936603446,0.007995289,200000,7.89,21.37064814567566
3255,11.0,0.33045228571981067,7.89,831139.0,31639.409533306658,0.006833842,200000,7.89,26.269105911254883
3256,8.0,0.3300768571483852,7.89,831577.0,36753.47235077574,0.0060845884,200000,7.89,22.625807762145996
3257,10.0,0.3296620000055315,7.92,832061.0,32707.537135364353,0.004258464,200000,7.92,25.4394268989563
3258,5.0,0.3294108571483907,7.89,832354.0,54723.62090813405,0.0044659637,200000,7.89,15.2101411819458
3259,14.0,0.3289300000055375,7.92,832915.0,27192.238244663047,0.016726017,200000,7.92,30.630615711212158
3260,6.0,0.32864371429125416,7.89,833249.0,45876.43792891927,0.008508557,200000,7.89,18.162896633148193
3261,7.0,0.32828371429125713,7.91,833669.0,37179.314582808205,0.024684655,200000,7.91,22.42292547225952
3262,6.0,0.3279974285769738,7.94,834003.0,45882.98269758264,0.030979894,200000,7.94,18.17673897743225
3263,6.0,0.3276622857198337,7.94,834394.0,39160.660682885784,0.015914135,200000,7.94,21.306943893432617
3264,6.0,0.3273580000055505,7.92,834749.0,44016.20439220283,0.029140577,200000,7.92,18.96458387374878
3265,7.0,0.3269920000055535,7.95,835176.0,35870.370406061535,0.0057555833,200000,7.95,23.283171892166138
3266,8.0,0.326622571434128,7.88,835607.0,36019.749199822865,0.01021738,200000,7.88,23.19857907295227
3267,6.0,0.3263208571484162,7.88,835959.0,44009.46909375316,0.0101919,200000,7.88,18.994980335235596
3268,3.0,0.326136571434132,7.85,836174.0,68825.83572034248,0.0046501015,200000,7.85,12.149129629135132
3269,6.0,0.3258451428627058,7.82,836514.0,44534.53721390769,0.01910356,200000,7.82,18.783489227294922
3270,12.0,0.325461142862709,7.88,836962.0,34942.22588283348,0.0057345238,200000,7.88,23.952738523483276
3271,7.0,0.3251311428627117,7.87,837347.0,39701.35416538176,0.0038747871,200000,7.87,21.091144561767578
3272,5.0,0.3248354285769999,7.88,837692.0,44950.62678306113,0.010731462,200000,7.88,18.63582468032837
3273,8.0,0.32445400000557445,7.89,838137.0,35096.61285518921,0.005794608,200000,7.89,23.88085150718689
3274,8.0,0.3241051428627202,7.89,838544.0,36456.18699919378,0.006246253,200000,7.89,23.001418113708496
3275,9.0,0.32379571429129417,7.91,838905.0,43081.592556073636,0.0049498435,200000,7.91,19.472469568252563
3276,10.0,0.32338771429129753,7.91,839381.0,31803.657480494778,0.015631769,200000,7.91,26.392593383789062
3277,8.0,0.32302428571987196,7.91,839805.0,36948.81097226905,0.0037407153,200000,7.91,22.728877544403076
3278,8.0,0.32260514286273256,7.93,840294.0,31669.59357811587,0.0062755784,200000,7.93,26.53314757347107
3279,10.0,0.3223017142913065,7.95,840648.0,42938.39538848981,0.008290941,200000,7.95,19.578002214431763
3280,6.0,0.32199914286273756,7.94,841001.0,44790.222720380385,0.005514271,200000,7.94,18.77644157409668
3281,4.0,0.3217754285770251,7.93,841262.0,58664.89094031237,0.007303375,200000,7.93,14.340127229690552
3282,8.0,0.32143857143417076,7.94,841655.0,38962.936329147524,0.007761928,200000,7.94,21.601426362991333
3283,15.0,0.321048571434174,7.99,842110.0,33542.31022946229,0.0096800355,200000,7.99,25.105903387069702
3284,9.0,0.32064742857703443,8.0,842578.0,32318.310051887023,0.014765089,200000,8.0,26.071227073669434
3285,5.0,0.32038428571989375,7.95,842885.0,49569.01770796211,0.004432698,200000,7.95,17.004270792007446
3286,7.0,0.3200714285770392,7.95,843250.0,42527.973760558896,0.017038995,200000,7.95,19.828125476837158
3287,10.0,0.31962057143418576,7.97,843776.0,28539.49214919694,0.03619634,200000,7.97,29.5652072429657
3288,9.0,0.3192168571484748,8.0,844247.0,33673.07972242233,0.008697274,200000,8.0,25.07186770439148
3289,12.0,0.31873857143419304,8.02,844805.0,27182.256806637746,0.027287755,200000,8.02,31.079281091690063
3290,9.0,0.31831685714848224,8.06,845297.0,31642.830785569207,0.05775732,200000,8.06,26.7136971950531
3291,8.0,0.31797228571991365,8.06,845699.0,38386.6329479031,0.061978668,200000,8.06,22.03108048439026
3292,7.0,0.31763200000563074,8.03,846096.0,38438.265038026955,0.02878869,200000,8.03,22.011815547943115
3293,9.0,0.31719571429134863,7.99,846605.0,29131.222563909138,0.018661706,200000,7.99,29.061773777008057
3294,12.0,0.31678685714849486,8.05,847082.0,32384.07399275202,0.00671841,200000,8.05,26.157363653182983
3295,6.0,0.3164808571484974,8.06,847439.0,43754.79281249431,0.019250868,200000,8.06,19.367912530899048
3296,3.0,0.31628371429135616,8.04,847669.0,68352.43581897003,0.15528594,200000,8.04,12.401445388793945
3297,9.0,0.3159871428627872,8.06,848015.0,44793.84243671527,0.0117815565,200000,8.06,18.9315083026886
3298,11.0,0.3155637142913621,8.08,848509.0,30942.012435405297,0.016418062,200000,8.08,27.422553777694702
3299,11.0,0.31513857143422275,8.06,849005.0,31402.070842716334,0.026289493,200000,8.06,27.036592721939087
3300,7.0,0.3148214285770825,8.03,849375.0,42172.537549771514,0.006706656,200000,8.03,20.14047646522522
3301,7.0,0.31449400000565664,8.03,849757.0,40795.78507779134,0.019109674,200000,8.03,20.829529285430908
3302,10.0,0.314123714291374,8.03,850189.0,36080.69453168534,0.023920536,200000,8.03,23.56354308128357
3303,10.0,0.31371571429137735,7.98,850665.0,32673.766063792034,0.00692672,200000,7.98,26.035107135772705
3304,6.0,0.31340714286280846,7.95,851025.0,42501.95525726265,0.007129184,200000,7.95,20.02319645881653
3305,6.0,0.31310971429138235,7.94,851372.0,45102.5966995639,0.007318924,200000,7.94,18.876341104507446
3306,11.0,0.3126537142913861,7.93,851904.0,28734.788144433016,0.0051390254,200000,7.93,29.647130012512207
3307,10.0,0.3122268571485325,7.95,852402.0,30227.923621190537,0.009690275,200000,7.95,28.199158191680908
3308,8.0,0.31189085714853526,7.94,852794.0,39215.849989414535,0.023608975,200000,7.94,21.746156215667725
3309,6.0,0.31151457143425265,7.94,853233.0,35287.347278713016,0.00586827,200000,7.94,24.17957329750061
3310,12.0,0.3111417142913986,7.99,853668.0,35137.598494831545,0.009247455,200000,7.99,24.29500126838684
3311,13.0,0.3107062857199736,8.03,854176.0,30317.670047001153,0.0057407683,200000,8.03,28.17419672012329
3312,14.0,0.31021428571997767,8.11,854750.0,26710.82326760474,0.006867603,200000,8.11,32.000136852264404
